n_victimas,fact_date,fact_time,comuna,street_type,alt_dir,street_name,cross_name,victim,accused,bike,car,pub_transp,bus,cyclist,severity
1,2021-10-22 00:00:00,10:00:00,15,AVENIDA,SD,"NEWBERY, JORGE AV.",CORRIENTES AV.,PEATON,TRANSPORTE PUBLICO,0,0,x,0,0,GRAVE
1,2021-10-22 00:00:00,14:10:00,3,CALLE,SD,ESTADOS UNIDOS,,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-22 00:00:00,13:30:00,10,CALLE,SD,ALCARAZ,RENQUE CURA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,13:55:00,3,CALLE,SD,COMBATE DE LOS POZOS,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,16:10:00,9,AVENIDA,SD,"JUSTO, JUAN B. AV.",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,16:30:00,3,AVENIDA,SD,PUEYRREDON AV.,,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-22 00:00:00,17:30:00,12,CALLE,SD,MACHAIN,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,17:10:00,4,CALLE,SD,ALBERTI,CASEROS AV.,PEATON,MOTO,x,0,0,0,0,SD
1,2021-10-22 00:00:00,17:00:00,3,CALLE,SD,PASCO,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,16:35:00,14,CALLE,SD,"CASTILLA, RAMON, MARISCAL","FIGUEROA ALCORTA, PRES. AV.",MOTO,OTRO,x,0,0,0,0,SD
1,2021-10-22 00:00:00,13:30:00,4,AVENIDA,SD,CASEROS AV.,JUJUY AV.,MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2021-10-22 00:00:00,16:00:00,2,CALLE,SD,JUNIN,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,16:30:00,13,CALLE,SD,MONTAÃ‘ESES,MONROE,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,18:20:00,10,CALLE,SD,SAN NICOLAS,,MOTO,SD,x,SD,SD,SD,SD,GRAVE
1,2021-10-22 00:00:00,17:45:00,12,AVENIDA,SD,CONGRESO AV.,DIAZ COLODRERO,SD,AUTO,SD,x,SD,SD,SD,SD
1,2021-10-22 00:00:00,13:45:00,14,CALLE,SD,ARMENIA,CHARCAS,MOTO,TAXI,x,0,0,0,0,SD
1,2021-10-22 00:00:00,20:00:00,7,CALLE,SD,FRAY CAYETANO RODRIGUEZ,BOGOTA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,21:20:00,1,CALLE,SD,MANSO JUANA,LOLA MORA,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-22 00:00:00,21:07:00,1,AVENIDA,SD,INDEPENDENCIA AV.,BALCARCE,SD,TAXI,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,23:40:00,2,CALLE,SD,PARAGUAY,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,16:00:00,4,CALLE,SD,USPALLATA,,PEATON,CAMION,0,0,0,x,0,SD
1,2021-10-22 00:00:00,07:10:00,1,AVENIDA,SD,CORDOBA AV.,LIBERTAD,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,21:40:00,1,AVENIDA,SD,PASEO COLON AV.,SAN JUAN AV.,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-22 00:00:00,12:50:00,1,CALLE,SD,MORENO,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,13:50:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22 00:00:00,14:00:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-22 00:00:00,15:00:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,01:00:00,12,CALLE,SD,MENDOZA,DE LOS CONSTITUYENTES AV.,PEATON,AUTO,0,x,0,0,0,SD
1,2021-10-23 00:00:00,02:25:00,13,AVENIDA,SD,DEL LIBERTADOR AV.,LA PAMPA,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-23 00:00:00,04:40:00,10,AVENIDA,SD,RIVADAVIA AV.,DOLORES,PEATON,SD,SD,SD,SD,SD,SD,GRAVE
1,2021-10-23 00:00:00,06:30:00,10,CALLE,SD,SANABRIA,"JUSTO, JUAN B. AV.",SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-23 00:00:00,06:00:00,9,CALLE,SD,FERNANDEZ,,AUTO,OBJETO FIJO,0,x,0,0,0,SD
2,2021-10-23 00:00:00,07:54:00,1,CALLE,SD,MORENO,9 DE JULIO AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,11:00:00,9,AVENIDA,SD,"JUSTO, JUAN B. AV.",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,11:30:00,10,AVENIDA,SD,DIRECTORIO AV.,"ACOSTA, MARIANO AV.",MOTO,CAMIONETA,x,0,0,x,0,SD
1,2021-10-23 00:00:00,12:00:00,4,AVENIDA,SD,"GARCIA, MARTIN AV.",,PEATON,AUTO,0,x,0,0,0,SD
1,2021-10-23 00:00:00,11:15:00,13,AVENIDA,SD,CRAMER AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,13:00:00,12,GRAL PAZ,SD,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,14:31:00,10,AVENIDA,SD,"JUSTO, JUAN B. AV.","PAZ, GRAL. AV.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,14:50:00,4,CALLE,SD,VIEYTES,OLAVARRIA,MOTO,AUTO,x,x,0,0,0,SD
2,2021-10-23 00:00:00,16:20:00,9,AVENIDA,SD,"PERON, EVA AV.",CORVALAN,AUTO,AUTO,0,x,0,0,0,SD
1,2021-10-23 00:00:00,14:20:00,7,AVENIDA,SD,RIESTRA AV.,RIVERA INDARTE AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,19:38:00,11,AVENIDA,SD,"JUSTO, JUAN B. AV.",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,20:17:00,2,AVENIDA,SD,CORDOBA AV.,"JAURES, JEAN",MOTO,TRANSPORTE PUBLICO,x,0,x,0,0,SD
1,2021-10-23 00:00:00,20:20:00,11,CALLE,SD,LASCANO,,SD,SD,SD,SD,SD,SD,SD,GRAVE
1,2021-10-23 00:00:00,19:15:00,1,CALLE,SD,VIAMONTE,PARANA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,21:30:00,13,AVENIDA,SD,DEL LIBERTADOR AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-23 00:00:00,15:40:00,7,CALLE,SD,"MARTI, JOSE",RIVADAVIA AV.,PEATON,AUTO,0,x,0,0,0,SD
1,2021-10-24 00:00:00,00:15:00,9,AVENIDA,SD,"CASTRO, EMILIO AV.",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,04:40:00,5,AVENIDA,SD,RIVADAVIA AV.,MUÃ‘IZ,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,02:30:00,3,CALLE,SD,"JAURES, JEAN",,SD,AUTO,SD,x,SD,SD,SD,SD
1,2021-10-24 00:00:00,07:30:00,15,AVENIDA,SD,"SCALABRINI ORTIZ, RAUL AV.",CORRIENTES AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,10:30:00,4,CALLE,SD,USPALLATA,QUILMES,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,12:50:00,5,AVENIDA,SD,DIAZ VELEZ AV.,GASCON,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,14:30:00,14,CALLE,SD,"MANSILLA, LUCIO NORBERTO, GENERAL",BULNES,PEATON,AUTO,0,x,0,0,0,SD
3,2021-10-24 00:00:00,14:00:00,9,CALLE,SD,COSQUIN,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,15:30:00,6,AVENIDA,SD,DIAZ VELEZ AV.,"AMBROSETTI, JUAN B.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,18:30:00,11,CALLE,SD,LASCANO,ARGERICH,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,18:54:00,13,CALLE,SD,"PEDRAZA, MANUELA",CONESA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,21:00:00,10,CALLE,SD,"ARANGUREN, JUAN F., DR.",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,12:15:00,8,AVENIDA,SD,"ROCA, CNEL. AV.","SUAREZ, JOSE LEON",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-24 00:00:00,19:30:00,12,CALLE,SD,GRIVEO,ZAMUDIO,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,01:30:00,12,CALLE,SD,ZAMUDIO,GRIVEO,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,00:00:00,SD,SD,SD,,,MOTO,SD,x,SD,SD,SD,SD,GRAVE
1,2021-10-25 00:00:00,08:50:00,9,AVENIDA,SD,SANTIAGO DE COMPOSTELA AV.,ASTURIAS AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,08:00:00,9,CALLE,SD,PIZARRO,POLA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,08:20:00,9,AVENIDA,SD,"PERON, EVA AV.",,MOTO,TAXI,x,0,0,0,0,SD
2,2021-10-25 00:00:00,12:00:00,14,SD,SD,,,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2021-10-25 00:00:00,09:15:00,1,AVENIDA,SD,CORDOBA AV.,LIBERTAD,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,10:47:00,1,AVENIDA,SD,PASEO COLON AV.,"GARAY, JUAN DE AV.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,07:45:00,1,CALLE,SD,CERRITO,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,09:30:00,9,CALLE,SD,HOMERO,"ALVAREZ, CRISOSTOMO",MOTO,CAMIONETA,x,0,0,x,0,SD
1,2021-10-25 00:00:00,12:00:00,9,AVENIDA,SD,"DE LA TORRE, LISANDRO AV.",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,11:30:00,1,CALLE,SD,SAN MARTIN,"ALVEAR, MARCELO T. DE",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,14:00:00,10,CALLE,SD,BAIGORRIA,"MARTINEZ, JUAN ESTEBAN",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,14:00:00,8,CALLE,SD,ZELARRAYAN,MURGUIONDO,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,13:45:00,14,AVENIDA,SD,"OBLIGADO RAFAEL, AV.COSTANERA",,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-25 00:00:00,14:25:00,8,CALLE,SD,TABARE,LAFUENTE,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-25 00:00:00,14:00:00,1,AVENIDA,SD,"HUERGO, ING. AV.",,PEATON,AUTO,0,x,0,0,0,SD
1,2021-10-25 00:00:00,17:34:00,5,AVENIDA,SD,INDEPENDENCIA AV.,TREINTA Y TRES ORIENTALES,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-25 00:00:00,17:40:00,1,CALLE,SD,SAN MARTIN,DEL LIBERTADOR AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,17:00:00,5,AVENIDA,SD,INDEPENDENCIA AV.,MAZA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,17:00:00,14,AVENIDA,SD,"OBLIGADO RAFAEL, AV.COSTANERA","SALGUERO, JERONIMO",TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2021-10-25 00:00:00,18:18:00,13,CALLE,SD,MONROE,AMENABAR,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-25 00:00:00,07:50:00,14,CALLE,SD,ARAOZ,PARAGUAY,PEATON,CAMIONETA,0,0,0,x,0,SD
1,2021-10-25 00:00:00,18:30:00,12,CALLE,SD,ECHEVERRIA,BARZANA,SD,AUTO,SD,x,SD,SD,SD,SD
2,2021-10-25 00:00:00,19:00:00,3,CALLE,SD,MATHEU,CONSTITUCION,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,21:15:00,3,CALLE,SD,CATAMARCA,INDEPENDENCIA AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,15:50:00,3,AVENIDA,Rivadavia Av. y Uriburu Jose E.,,,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-25 00:00:00,22:30:00,13,CALLE,SD,JURAMENTO,CASTAÃ‘EDA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,08:45:00,5,CALLE,SD,CASTRO BARROS,CASEROS AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-25 00:00:00,13:00:00,6,AVENIDA,SD,GAONA AV.,"ALVAREZ, DONATO, TTE. GRAL.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,07:30:00,5,CALLE,SD,MUÃ‘IZ,CONSTITUCION,AUTO,AUTO,0,x,0,0,0,SD
1,2021-10-26 00:00:00,09:30:00,8,CALLE,SD,OLIDEN,"CHILAVERT, MARTINIANO, CORONEL",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,10:05:00,11,CALLE,SD,LLAVALLOL,MOSCONI GENERAL AV.,PEATON,CAMIONETA,0,0,0,x,0,SD
1,2021-10-26 00:00:00,10:30:00,1,AVENIDA,SD,"VILLAFLOR, AZUCENA",MANSO JUANA,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-26 00:00:00,11:00:00,1,CALLE,SD,ESTADOS UNIDOS,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,12:30:00,15,AVENIDA,SD,WARNES AV.,"DUMONT, SANTOS",MOTO,CAMIONETA,x,0,0,x,0,GRAVE
1,2021-10-26 00:00:00,09:10:00,13,CALLE,SD,PICO,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,09:00:00,3,CALLE,SD,"YRIGOYEN, HIPOLITO",,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,07:25:00,3,AVENIDA,SD,INDEPENDENCIA AV.,ALBERTI,PEATON,AUTO,0,x,0,0,0,SD
1,2021-10-26 00:00:00,11:48:00,3,CALLE,SD,ECUADOR,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,12:30:00,7,CALLE,SD,CURAPALIGUE,"FERNANDEZ MORENO, BALDOMERO",SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-26 00:00:00,14:20:00,3,CALLE,SD,REPUBLICA BOLIVARIANA DE VENEZUELA,ENTRE RIOS AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,15:50:00,11,AVENIDA,SD,GAONA AV.,,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2021-10-26 00:00:00,12:28:00,1,AVENIDA,SD,PASEO COLON AV.,"GARAY, JUAN DE AV.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,17:00:00,10,CALLE,SD,BARRAGAN,"JUSTO, JUAN B. AV.",SD,SD,SD,SD,SD,SD,SD,SD
8,2021-10-26 00:00:00,16:40:00,9,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.","LASSERRE, AUGUSTO, ALTE.",MOVIL,AUTO,0,x,0,0,0,SD
1,2021-10-26 00:00:00,16:20:00,1,AVENIDA,SD,PASEO COLON AV.,"ALSINA, ADOLFO",AUTO,AUTO,0,x,0,0,0,SD
1,2021-10-26 00:00:00,16:15:00,6,AVENIDA,SD,"GOYENA, PEDRO AV.",,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-26 00:00:00,15:54:00,13,CALLE,SD,ECHEVERRIA,VERTIZ VIRREY AV.,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2021-10-26 00:00:00,16:25:00,15,AVENIDA,SD,CORDOBA AV.,,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-26 00:00:00,16:30:00,3,CALLE,SD,LARREA,,SD,SD,SD,SD,SD,SD,SD,GRAVE
1,2021-10-26 00:00:00,19:30:00,4,AVENIDA,SD,REGIMIENTO DE PATRICIOS AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,19:30:00,4,AVENIDA,SD,REGIMIENTO DE PATRICIOS AV.,,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-26 00:00:00,17:50:00,4,CALLE,SD,LAS PALMAS,"MORENO, PERITO AV.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,19:00:00,10,AVENIDA,SD,GAONA AV.,MERCEDES,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,19:30:00,11,GRAL PAZ,SD,"PAZ, GRAL. AV.",LOPE DE VEGA AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,20:22:00,13,AVENIDA,SD,CABILDO AV.,OLLEROS,PEATON,MOTO,x,0,0,0,0,SD
1,2021-10-26 00:00:00,19:40:00,1,CALLE,SD,SALTA,ESTADOS UNIDOS,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,23:51:00,9,AVENIDA,SD,"LAFERRERE, GREGORIO DE",ESCALADA AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-26 00:00:00,07:50:00,11,AVENIDA,SD,"JUSTO, JUAN B. AV.",CONCORDIA,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-26 00:00:00,15:30:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,18:30:00,13,CALLE,SD,DEHEZA,,MOVIL,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,09:30:00,1,CALLE,SD,POSADAS,LIBERTAD,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,13:15:00,4,CALLE,SD,"DARQUIER, JUAN","CRUZ, OSVALDO AV.",SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-27 00:00:00,12:00:00,12,CALLE,SD,"PEREZ, ROQUE",JARAMILLO,MOTO,MOTO,x,0,0,0,0,SD
2,2021-10-27 00:00:00,13:00:00,1,AVENIDA,SD,BELGRANO AV.,"IRIGOYEN, BERNARDO DE",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,13:30:00,13,CALLE,SD,ROOSEVELT FRANKLIN D.,AMENABAR,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
2,2021-10-27 00:00:00,16:40:00,4,CALLE,SD,CRESPO,"RAMIREZ, CARLOS M.",SD,AUTO,SD,x,SD,SD,SD,SD
3,2021-10-27 00:00:00,16:20:00,12,CALLE,SD,"MISTRAL, GABRIELA",CUENCA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,17:30:00,6,CALLE,SD,"ARAOZ ALFARO, GREGORIO, DR","LOBOS, ELEODORO, DR.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,17:15:00,1,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,17:00:00,7,AVENIDA,SD,"MORENO, PERITO AV.",ZUVIRIA,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,10:15:00,8,AVENIDA,SD,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,PEATON,AUTO,0,x,0,0,0,SD
2,2021-10-27 00:00:00,21:00:00,2,CALLE,SD,"QUINTANA, MANUEL, PRES.",CALLAO AV.,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-27 00:00:00,22:40:00,1,AVENIDA,SD,SAN JUAN AV.,,PEATON,MOTO,x,0,0,0,0,SD
1,2021-10-27 00:00:00,09:45:00,8,AVENIDA,SD,SOLDADO DE LA FRONTERA AV.,,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2021-10-27 00:00:00,21:28:00,9,AVENIDA,SD,OLIVERA AV.,DIRECTORIO AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-27 00:00:00,22:45:00,12,AVENIDA,SD,ALVAREZ THOMAS AV.,OLAZABAL AV.,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0,0,x,0,0,SD
1,2021-10-27 00:00:00,13:45:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,07:00:00,8,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,07:36:00,12,AVENIDA,SD,ROOSEVELT FRANKLIN D. AV.,ANDONAEGUI,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-28 00:00:00,08:00:00,9,AVENIDA,SD,"PERON, EVA AV.",FERNANDEZ,PEATON,AUTO,0,x,0,0,0,SD
1,2021-10-28 00:00:00,10:15:00,4,CALLE,SD,"VALLE, ARISTOBULO DEL","MONTES DE OCA, MANUEL AV.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,12:16:00,10,CALLE,SD,TINOGASTA,MADERO,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,12:15:00,11,CALLE,SD,"LAMARCA, EMILIO","MAGARIÃ‘OS CERVANTES, A.",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,08:15:00,14,CALLE,SD,SOLER,HUMBOLDT,MOTO,TAXI,x,0,0,0,0,SD
1,2021-10-28 00:00:00,12:00:00,10,CALLE,SD,RAFAELA,,PEATON,CAMIONETA,0,0,0,x,0,SD
1,2021-10-28 00:00:00,10:20:00,9,CALLE,SD,"GARCIA GRANDE DE ZEQUEIRA, SEVERO",ALBARIÃ‘O,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,00:00:00,SD,SD,SD,,,MOTO,AUTO,x,x,0,0,0,GRAVE
2,2021-10-28 00:00:00,13:45:00,4,AVENIDA,SD,COBO AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,14:10:00,10,CALLE,SD,CAJARAVILLA,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,13:30:00,9,AVENIDA,SD,DIRECTORIO AV.,"SUAREZ, JOSE LEON",SD,AUTO,SD,x,SD,SD,SD,SD
2,2021-10-28 00:00:00,12:00:00,14,CALLE,SD,"SALGUERO, JERONIMO",AUTOPISTA ARTURO ILLIA,MOVIL,CAMION,0,0,0,x,0,SD
1,2021-10-28 00:00:00,16:00:00,12,CALLE,SD,DONADO,GARCIA DEL RIO,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,15:20:00,2,AVENIDA,SD,DEL LIBERTADOR AV.,CALLAO AV.,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,15:20:00,4,CALLE,SD,VIEYTES,LUJAN,MOTO,CAMIONETA,x,0,0,x,0,SD
1,2021-10-28 00:00:00,18:15:00,5,AVENIDA,SD,SAN JUAN AV.,"BOCAYUVA, QUINTINO",SD,SD,SD,SD,SD,SD,SD,SD
4,2021-10-28 00:00:00,14:00:00,3,AVENIDA,SD,RIVADAVIA AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,10:30:00,3,AVENIDA,SD,ENTRE RIOS AV.,"CALVO, CARLOS",SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,20:30:00,5,CALLE,SD,DON BOSCO,LINIERS VIRREY,SD,SD,SD,SD,SD,SD,SD,SD
3,2021-10-28 00:00:00,18:50:00,4,CALLE,SD,AZARA,"VILLAFAÃ‘E, WENCESLAO",CAMIONETA,AUTO,0,x,0,x,0,SD
1,2021-10-28 00:00:00,08:40:00,3,CALLE,SD,DEAN FUNES,HUMBERTO 1Â°,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,22:00:00,9,AVENIDA,SD,SAN JUAN BAUTISTA DE LA SALLE AV.,"PERON, EVA AV.",SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-28 00:00:00,22:25:00,13,CALLE,SD,LA PAMPA,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,22:00:00,2,AVENIDA,SD,CORDOBA AV.,SANCHEZ DE BUSTAMANTE,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,00:00:00,SD,SD,SD,,,MOTO,OBJETO FIJO,x,0,0,0,0,SD
1,2021-10-28 00:00:00,20:30:00,2,AVENIDA,SD,PUEYRREDON AV.,JUNCAL,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,16:30:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,11:55:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-28 00:00:00,12:58:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
2,2021-10-29 00:00:00,01:45:00,12,SD,SD,,,CAMIONETA,AUTO,0,x,0,x,0,SD
1,2021-10-29 00:00:00,06:45:00,3,AVENIDA,SD,PUEYRREDON AV.,RIVADAVIA AV.,MOTO,MOTO,x,0,0,0,0,SD
1,2021-10-29 00:00:00,07:30:00,9,CALLE,SD,SALADILLO,SAN PEDRO,MOTO,AUTO,x,x,0,0,0,SD
1,2021-10-29 00:00:00,06:35:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,08:40:00,2,AVENIDA,SD,LAS HERAS GENERAL AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,11:50:00,SD,SD,SD,,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,10:00:00,8,AVENIDA,SD,RIESTRA AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,11:00:00,7,AVENIDA,SD,NAZCA AV.,,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,12:22:00,15,CALLE,SD,LA PAMPA,DONADO,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,06:50:00,12,AVENIDA,SD,TRIUNVIRATO AV.,PIRAN,SD,SD,SD,SD,SD,SD,SD,SD
1,2021-10-29 00:00:00,00:00:00,SD,SD,SD,,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2021-10-29 00:00:00,00:00:00,SD,SD,SD,,,MOTO,OBJETO FIJO,x,0,0,0,0,GRAVE
