n_victimas,fact_date,fact_time,comuna,street_type,alt_dir,street_name,cross_name,victim,accused,bike,car,pub_transp,bus,cyclist,severity
1,2019-01-22 00:00:00,10:55:00,4,SD,"Caseros Av. 2435, Barrio: Parque Patricios  , jurisdicción comisaria:  Vecinal 4A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,10:15:00,2,SD,"Pueyrredon Av. y Santa Fe Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,PEATON,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,11:00:00,6,SD,"Neuquen y Segui, F. J., Alte. 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,11:30:00,1,SD,"San Juan Av. e Irigoyen, Bernardo De, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,10:55:00,1,SD,"San Martin 775, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1D",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-01-22 00:00:00,14:25:00,9,SD,"Asturias Av. 2800, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-22 00:00:00,12:56:00,1,SD,"Piedras y Estados Unidos 0, Barrio: San Telmo  , jurisdicción comisaria:  Vecinal 1C",,,MOTO,SD,x,SD,SD,SD,SD,SD
2,2019-01-22 00:00:00,16:34:00,8,SD,"Larrazabal 3115, Barrio: Villa Lugano VIA PUBLICA , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,18:17:00,9,SD,"Derqui Av. 3731, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-22 00:00:00,19:17:00,15,SD,"Roseti y Chorroarin Av. 0, Barrio: Villa Ortuzar  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,18:33:00,15,SD,"Cordoba Av. y Serrano 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,19:46:00,4,SD,"Iriarte, Gral. Av. 2238, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-01-22 00:00:00,19:30:00,15,SD,"De Los Constituyentes Av. y Quiros 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,SD,SD,x,SD,SD,SD
2,2019-01-22 00:00:00,20:15:00,1,SD,"Mexico y Bolivar 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1E",,,SD,SD,x,SD,x,SD,SD,SD
1,2019-01-22 00:00:00,20:00:00,7,SD,"Varela 500, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,08:40:00,1,SD,"Grierson, Cecilia y Cossettini, Olga 0, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,11:30:00,3,SD,"Belgrano Av. y Combate De Los Pozos 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-22 00:00:00,14:25:00,11,SD,"NAZCA AV. 2002, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-01-22 00:00:00,14:40:00,7,SD,"Cobo Av. y Beauchef 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-22 00:00:00,17:00:00,12,SD,"De Los Constituyentes Av. y Mendoza 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,13:15:00,13,SD,"Amenabar y Juramento Av. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-23 00:00:00,16:12:00,4,SD,"Azara y Araoz De Lamadrid, Gregorio, Gral. 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-23 00:00:00,19:30:00,1,SD,"Cevallos, Virrey y Calvo, Carlos 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-23 00:00:00,00:40:00,8,SD,"Dellepiane, Luis, Tte. Gral. y Larrazabal 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,10:03:00,15,SD,"Corrientes Av. y Newbery, Jorge Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,09:30:00,1,SD,"Rodriguez Peña 36, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,AUTO,SD,SD,SD,x,SD,SD,SD
1,2019-01-23 00:00:00,11:38:00,2,SD,"Cordoba Av. y Gallo 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,12:15:00,13,SD,"La Pampa y Amenabar 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,12:00:00,1,SD,"Solis y Calvo, Carlos 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,TRANSPORTE PUBLICO,SD,SD,SD,x,SD,SD,SD
1,2019-01-23 00:00:00,17:30:00,15,SD,"Beiro, Francisco Av. 2599, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,10:30:00,1,SD,"Roca, Julio A., Presidente Av. y Chacabuco 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1E",,,MOTO,SD,x,SD,SD,SD,x,SD
1,2019-01-23 00:00:00,13:00:00,10,SD,"Baigorria 5184, Barrio: Monte Castro  , jurisdicción comisaria:  Vecinal 10A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,14:10:00,2,SD,"Figueroa Alcorta, Pres. Av. 2800, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,16:08:00,5,SD,"Rondeau y Castro 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,17:32:00,3,SD,"Moreno y Jujuy Av. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-01-23 00:00:00,17:10:00,12,SD,"Congreso Av. y Capdevila 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,19:15:00,2,SD,"Gallo 1670, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,19:39:00,1,SD,"Cordoba Av. y Talcahuano 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,x,SD,SD,SD
10,2019-01-23 00:00:00,18:30:00,7,SD,"Castañares Av. 2012, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A",,,OTRO,SD,SD,SD,x,SD,SD,SD
2,2019-01-23 00:00:00,23:07:00,4,SD,"Brin, Ministro 1257, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,14:40:00,6,SD,"Rivadavia Av. y Rojas 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-23 00:00:00,07:45:00,15,SD,"Charlone y Newbery, Jorge Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-23 00:00:00,22:10:00,4,SD,"Del Tigre y Saenz Av. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,14:45:00,4,SD,"Olavarria 1150, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-24 00:00:00,22:15:00,11,SD,"Justo, Juan B. Av. y Cuenca 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-24 00:00:00,18:30:00,14,SD,"Soler y Araoz 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-24 00:00:00,00:06:00,2,SD,"Las Heras General Av. y Uriburu Jose E., Pres. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-01-24 00:00:00,01:10:00,11,SD,"Justo, Juan B. Av. y Nazca Av. 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,05:56:00,10,SD,"Justo, Juan B. Av. y Segurola Av. 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A",,,MOTO,SD,x,SD,SD,x,SD,SD
1,2019-01-24 00:00:00,07:23:00,9,SD,"Peron, Eva Av. y Lacarra Av. 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-01-24 00:00:00,08:16:00,6,SD,"La Plata Av. y Mexico 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 6B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,09:46:00,1,SD,"9 De Julio Av. y Sarmiento 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-01-24 00:00:00,09:10:00,No Especificada,SD,"Corrientes Av. 3358, Barrio:   , jurisdicción comisaria:",,,SD,SD,x,SD,x,SD,SD,SD
1,2019-01-24 00:00:00,10:39:00,5,SD,"Humahuaca y Sanchez De Bustamante 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-24 00:00:00,10:30:00,7,SD,"San Pedrito Av. y Directorio Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,12:00:00,15,SD,"Justo, Juan B. Av. y Muñecas 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,14:29:00,3,SD,"Boulogne Sur Mer 240, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,14:28:00,1,SD,"Cerrito 1315, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,13:00:00,9,SD,"Directorio Av. y Oliden 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,13:00:00,1,SD,"Santa Fe Av. 950, Barrio: Retiro Parada del colectivo Linea 152 con dirección a la Av. 9 de Julio , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-24 00:00:00,15:14:00,6,SD,"Campichuelo y Diaz Velez Av. 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-01-24 00:00:00,15:45:00,4,SD,"Einstein, Alberto y Traful 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-01-24 00:00:00,16:00:00,14,SD,"Del Libertador Av. y Bullrich, Int. Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,16:28:00,13,SD,"Del Libertador Av. 5990, Barrio: Belgrano INTERIOR EDIFICIO DE OFICINAS: ""LIBERTADOR OFFICE BUSINESS CENTER"" , jurisdicción comisaria:  Vecinal 13A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,17:19:00,1,SD,"Pellegrini, Carlos y Corrientes Av. 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,19:32:00,7,SD,"Nazca Av. y Paez 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,MOTO,SD,x,SD,SD,SD,SD,SD
2,2019-01-24 00:00:00,20:30:00,9,SD,"De La Torre, Lisandro Av. 2277, Piso (f), Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,20:33:00,4,SD,"Isabel La Catolica y Brandsen 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-24 00:00:00,21:30:00,14,SD,"Dorrego Av. y Figueroa Alcorta, Pres. Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-24 00:00:00,21:30:00,12,SD,"Acha, Mariano, Gral. y Tamborini, Jose Pascual 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-24 00:00:00,20:30:00,4,SD,"Brandsen y Carrillo, Ramon, Dr. 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,SD,SD,x,SD,SD,x,SD,SD
1,2019-01-24 00:00:00,00:30:00,12,SD,"Larralde, Crisologo Av. y Aizpurua 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-24 00:00:00,07:40:00,8,SD,"Pola y Fernandez De La Cruz, F., Gral. Av. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-25 00:00:00,00:03:00,14,SD,"Gorriti 5560, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-25 00:00:00,23:35:00,15,SD,"Dorrego Av. y Castillo 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,CICLISTA,SD,x,SD,SD,SD,x,SD
1,2019-01-25 00:00:00,14:25:00,13,SD,"Ugarte, Manuel y Arribeños 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-25 00:00:00,18:48:00,2,SD,"Paraguay y Callao Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-25 00:00:00,18:15:00,9,SD,"Alberdi, Juan Bautista Av. 7075, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-25 00:00:00,06:39:00,10,SD,"Justo, Juan B. Av. y Carrasco Av. 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-25 00:00:00,07:00:00,10,SD,"Rivadavia Av. y Pergamino 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,08:25:00,4,SD,"Montes De Oca, Manuel y Brandsen 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,09:30:00,11,SD,"Gaona Av. y Trelles, Manuel R. 0, Barrio: Villa Gral. Mitre  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-25 00:00:00,11:42:00,8,SD,"Argentina Av. y Piedra Buena Av. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,x,SD,x,SD,SD,SD
1,2019-01-25 00:00:00,11:51:00,14,SD,"Las Heras General Av. y Salguero, Jeronimo 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-25 00:00:00,12:22:00,15,SD,"De Los Incas Av. y Bauness 0, Barrio: Parque Chas  , jurisdicción comisaria:  Vecinal 15C",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,12:24:00,11,SD,"Lamarca, Emilio y Moran, Pedro 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,11:38:00,3,SD,"Independencia Av. y Saavedra 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-01-25 00:00:00,12:55:00,7,SD,"Varela Av. y Peron, Eva Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,14:43:00,1,SD,"Uruguay 8, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,14:00:00,3,SD,"San Juan Av. y Jujuy Av. 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,15:30:00,15,SD,"Gallardo, Angel Av. y Marechal, Leopoldo 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,18:28:00,15,SD,"De Los Constituyentes Av. y Victorica, Benjamin, General, Av. 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,18:57:00,4,SD,"Chiclana Av. y La Plata Av. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-01-25 00:00:00,16:25:00,1,SD,"Cordoba Av. y Pellegrini, Carlos 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,20:26:00,14,SD,"Gorostiaga y 11 De Septiembre De 1888 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,19:45:00,1,SD,"Corrientes Av. y San Martin 0, Barrio: San Nicolas via publica , jurisdicción comisaria:  Vecinal 1D",,,PEATON,SD,x,SD,x,SD,SD,SD
1,2019-01-25 00:00:00,18:30:00,11,SD,"Magariños Cervantes, A. y Llavallol 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,20:00:00,1,SD,"Paraguay 864, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,21:02:00,3,SD,"Dean Funes e Independencia Av., Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,SD,SD,SD
3,2019-01-25 00:00:00,22:30:00,9,SD,"Garzon Eugenio General 3490, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-01-25 00:00:00,21:35:00,10,SD,"Vallese, Felipe y Lamarca, Emilio 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,06:00:00,14,SD,"Honduras 5440, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-25 00:00:00,12:01:00,10,SD,"Rivadavia Av. y Concordia 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-26 00:00:00,02:56:00,3,SD,"Alberti 1236, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-01-26 00:00:00,04:27:00,11,SD,"Paz, Marcos y Nazarre 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-01-26 00:00:00,09:15:00,8,SD,"Aquino y Albariño 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-26 00:00:00,12:29:00,10,SD,"Paz, Gral. Av. y Nazarre 0, Barrio: Villa Real  , jurisdicción comisaria:  Vecinal 10B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-26 00:00:00,12:07:00,12,SD,"Congreso Av. y Triunvirato Av. 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-01-26 00:00:00,13:30:00,7,SD,"Alberdi, Juan Bautista Av. 2521, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-01-26 00:00:00,15:30:00,7,SD,"Artigas, Jose Gervasio, Gral. y Bacacay 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-26 00:00:00,19:29:00,3,SD,"Azcuenaga y Rivadavia Av. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,x,SD,x,SD,SD,SD
1,2019-01-26 00:00:00,20:51:00,1,SD,"Brasil e Irigoyen, Bernardo De, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,SD,SD,x,SD,SD,SD,x,SD
2,2019-01-26 00:00:00,22:26:00,8,SD,"Paz, Gral. Av. y Autopista Dellepiane Luis Tte. Gral. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,18:15:00,15,SD,"Carranza, Angel Justiniano y Loyola 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-27 00:00:00,20:50:00,6,SD,"Directorio Av. y Mitre, Emilio 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 6B",,,CICLISTA,SD,x,SD,SD,SD,x,SD
1,2019-01-27 00:00:00,21:19:00,8,SD,"Acosta, Mariano y Corrales 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-27 00:00:00,21:36:00,5,SD,"Sarmiento 4406, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-27 00:00:00,22:02:00,14,SD,"Charcas y Alvarez, Julian 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
1,2019-01-27 00:00:00,02:41:00,8,SD,"Dellepiane, Luis, Tte. Gral. y Larrazabal 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,MOTO,SD,x,SD,SD,SD,SD,SD
2,2019-01-27 00:00:00,04:20:00,13,SD,"Figueroa Alcorta, Pres. Av. y La Pampa 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-01-27 00:00:00,06:30:00,No Especificada,SD,"AUTOPISTA 25 DE MAYO, ALTURA KM 1.5 (CARABOBO) , Barrio: No Especificada  , jurisdicción comisaria:",,,SD,SD,x,SD,SD,SD,SD,SD
2,2019-01-27 00:00:00,10:15:00,8,SD,"Paz, Gral. Av. 16000, Barrio: Villa Riachuelo  , jurisdicción comisaria:  Vecinal 8C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,13:44:00,8,SD,"27 De Febrero Av. y Autopista Presidente Héctor J. Cámpora 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,14:50:00,2,SD,"Paraguay y Sanchez De Bustamante 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,15:11:00,9,SD,"Paz, Gral. Av. y Chavez, Jorge 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,17:01:00,13,SD,"Comisaria:  Vecinal 13A. Calle y altura:  Pino, Virrey Del 2200 Piso:  Dpto:  Barrio: Belgrano",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-01-27 00:00:00,18:58:00,10,SD,"Lope De Vega 118, Depto: A, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,18:00:00,8,SD,"Argentina Av. y Saraza 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,22:19:00,7,SD,"AUTOPISTA 25 DE MAYO KM 2,1 , Barrio: Parque Chacabuco  , jurisdicción comisaria:",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-01-27 00:00:00,22:00:00,8,SD,"BERON DE ASTRADA 5960, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-01-28 00:00:00,09:25:00,3,SD,"Corrientes Av. 2732, Barrio: Balvanera VIA PUBLICA , jurisdicción comisaria:  Vecinal 3A",,,CICLISTA,SD,SD,SD,SD,SD,x,SD
